GESTFIPS,PRTAGE,PESEX,HRPOOR,HESS4,HESH4,HESHF4,HRFS12M1
46,71,2,2,-1,-1,-1,1
46,80,1,2,-1,-1,-1,1
46,38,2,2,-1,-1,-1,1
46,45,1,2,-1,-1,-1,1
46,0,2,2,-1,-1,-1,1
46,67,2,-1,-1,-1,-1,-1
46,76,1,-1,-1,-1,-1,-1
46,46,1,-1,-1,-1,-1,-1
46,-1,-1,-1,-1,-1,-1,-1
53,-1,-1,-1,-1,-1,-1,-1
53,37,2,-1,-1,-1,-1,-1
53,38,1,-1,-1,-1,-1,-1
53,10,1,-1,-1,-1,-1,-1
53,7,2,-1,-1,-1,-1,-1
53,60,1,2,-1,-1,-1,1
53,70,1,1,3,-1,-1,1
53,40,1,2,-1,-1,-1,1
53,37,2,2,-1,-1,-1,1
53,6,2,2,-1,-1,-1,1
53,3,1,2,-1,-1,-1,1
53,0,2,2,-1,-1,-1,1
53,51,2,2,-1,-1,-1,1
53,52,1,2,-1,-1,-1,1
53,34,1,1,3,-1,-1,1
53,46,1,-1,-1,-1,-1,-1
53,18,1,-1,-1,-1,-1,-1
53,13,1,-1,-1,-1,-1,-1
53,68,1,-1,-1,-1,-1,-1
53,64,2,-1,-1,-1,-1,-1
53,60,1,2,-1,-1,-1,1
53,58,2,2,-1,-1,-1,1
53,80,2,2,-1,-1,-1,1
53,-1,-1,-1,-1,-1,-1,-1
53,63,1,2,-1,-1,-1,1
53,63,2,2,-1,-1,-1,1
53,80,2,-1,-1,-1,-1,-1
56,63,1,2,-1,-1,-1,1
56,61,2,2,-1,-1,-1,1
56,22,1,2,-1,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,19,1,1,3,2,-1,1
56,19,2,1,3,2,-1,1
56,19,1,1,3,2,-1,1
56,20,1,1,3,2,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,32,2,2,-1,-1,-1,1
56,34,1,2,-1,-1,-1,1
56,63,1,-1,-1,-1,-1,-1
56,59,2,-1,-1,-1,-1,-1
56,53,2,2,-1,-1,-1,1
56,53,1,1,3,2,-1,1
56,23,1,-1,-1,-1,-1,-1
56,24,2,-1,-1,-1,-1,-1
56,75,1,2,-1,-1,-1,1
56,69,2,2,-1,-1,-1,1
56,42,1,2,-1,-1,-1,1
56,61,1,2,-1,-1,-1,1
56,58,2,2,-1,-1,-1,1
56,31,1,2,-1,-1,-1,1
56,28,2,1,3,-1,-1,1
56,29,1,1,3,-1,-1,1
56,1,2,1,3,-1,-1,1
56,30,2,1,2,1,1,3
56,31,1,1,2,1,1,3
56,12,2,1,2,1,1,3
56,10,1,1,2,1,1,3
56,9,1,1,2,1,1,3
56,7,2,1,2,1,1,3
56,0,2,1,2,1,1,3
56,79,2,-1,-1,-1,-1,-1
56,70,1,1,3,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,29,2,1,3,2,-1,1
56,27,1,1,3,2,-1,1
56,6,2,1,3,2,-1,1
56,43,1,-1,-1,-1,-1,-1
56,29,2,-1,-1,-1,-1,-1
56,6,1,-1,-1,-1,-1,-1
56,4,1,-1,-1,-1,-1,-1
56,59,2,2,3,1,1,3
56,-1,-1,-1,-1,-1,-1,-1
56,73,1,-1,-1,-1,-1,-1
56,36,1,-1,-1,-1,-1,-1
56,63,2,1,2,1,1,3
56,64,1,1,2,1,1,3
56,45,1,1,2,1,1,3
56,64,2,2,-1,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,40,1,-1,-1,-1,-1,-1
56,29,2,-1,-1,-1,-1,-1
56,10,1,-1,-1,-1,-1,-1
56,2,1,-1,-1,-1,-1,-1
56,1,1,-1,-1,-1,-1,-1
56,43,1,2,3,-1,-1,1
56,46,2,2,3,-1,-1,1
56,34,1,2,3,-1,-1,1
56,33,2,2,3,-1,-1,1
56,10,1,2,3,-1,-1,1
56,8,2,2,3,-1,-1,1
56,5,2,2,3,-1,-1,1
56,3,2,2,3,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,32,1,2,-1,-1,-1,1
56,85,2,-1,-1,-1,-1,-1
56,79,1,2,2,2,-1,2
56,74,2,2,2,2,-1,2
56,55,1,2,3,2,-1,1
56,57,2,2,3,2,-1,1
56,34,1,1,3,-1,-1,1
56,65,2,1,2,2,-1,2
56,53,1,1,2,2,-1,1
56,23,2,1,3,-1,-1,1
56,29,1,1,3,-1,-1,1
56,1,1,1,3,-1,-1,1
56,47,2,2,3,-1,-1,1
56,72,1,2,-1,-1,-1,1
56,79,2,2,-1,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,63,2,2,-1,-1,-1,1
56,71,1,2,-1,-1,-1,1
56,79,2,1,3,-1,-1,1
56,61,1,1,3,-1,-1,1
56,73,2,1,3,-1,-1,1
56,73,1,1,3,-1,-1,1
56,62,2,2,-1,-1,-1,1
56,63,1,2,-1,-1,-1,1
56,41,2,2,-1,-1,-1,1
56,37,1,2,-1,-1,-1,1
56,16,1,2,-1,-1,-1,1
56,10,1,2,-1,-1,-1,1
56,6,2,2,-1,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,44,2,2,-1,-1,-1,1
56,54,1,2,-1,-1,-1,1
56,16,2,2,-1,-1,-1,1
56,19,2,2,-1,-1,-1,1
56,42,1,2,-1,-1,-1,1
56,40,2,2,-1,-1,-1,1
56,18,2,2,-1,-1,-1,1
56,16,2,2,-1,-1,-1,1
56,11,1,2,-1,-1,-1,1
56,10,1,2,-1,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,62,2,2,-1,-1,-1,1
56,69,1,2,-1,-1,-1,1
56,59,1,2,3,2,-1,1
56,58,2,2,3,2,-1,1
56,65,1,2,-1,-1,-1,1
1,67,2,2,-1,-1,-1,1
1,67,1,2,-1,-1,-1,1
1,54,1,2,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,61,2,2,3,-1,-1,1
1,44,1,2,3,-1,-1,1
1,7,1,2,3,-1,-1,1
1,73,2,-1,-1,-1,-1,-1
1,29,1,2,-1,-1,-1,1
1,27,2,2,-1,-1,-1,1
1,29,2,-1,-1,-1,-1,-1
1,27,1,-1,-1,-1,-1,-1
1,21,2,-1,-1,-1,-1,-1
1,42,1,-1,-1,-1,-1,-1
1,2,2,-1,-1,-1,-1,-1
1,35,2,2,-1,-1,-1,1
1,34,1,2,-1,-1,-1,1
1,4,2,2,-1,-1,-1,1
1,1,2,2,-1,-1,-1,1
1,40,1,-1,-1,-1,-1,-1
1,52,2,2,3,-1,-1,1
1,58,1,2,3,-1,-1,1
1,10,2,2,3,-1,-1,1
1,6,1,2,3,-1,-1,1
1,7,2,2,3,-1,-1,1
1,64,2,2,2,2,-1,3
1,-1,-1,-1,-1,-1,-1,-1
1,54,1,2,3,2,-1,2
1,80,2,2,3,2,-1,2
1,52,1,2,3,2,-1,2
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,45,1,-1,-1,-1,-1,-1
1,47,2,-1,-1,-1,-1,-1
1,76,1,-1,-1,-1,-1,-1
1,71,2,-1,-1,-1,-1,-1
1,80,2,2,-1,-1,-1,1
1,47,1,-1,-1,-1,-1,-1
1,50,2,-1,-1,-1,-1,-1
1,18,2,-1,-1,-1,-1,-1
1,14,2,-1,-1,-1,-1,-1
1,29,2,2,-1,-1,-1,1
1,4,1,2,-1,-1,-1,1
1,78,1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,31,1,-1,-1,-1,-1,-1
1,33,1,-1,-1,-1,-1,-1
1,67,2,-1,-1,-1,-1,-1
1,39,1,2,2,2,-1,2
1,38,2,2,2,2,-1,2
1,79,1,-1,-1,-1,-1,-1
1,80,1,2,-1,-1,-1,1
1,80,2,2,-1,-1,-1,1
1,71,1,2,-1,-1,-1,1
1,72,2,2,-1,-1,-1,1
1,51,1,2,-1,-1,-1,1
1,61,2,2,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1
1,67,2,1,3,2,-1,1
1,34,1,1,3,2,-1,1
1,29,1,-1,-1,-1,-1,-1
1,26,2,-1,-1,-1,-1,-1
1,2,1,-1,-1,-1,-1,-1
1,4,2,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,79,1,-1,-1,-1,-1,-1
1,77,2,-1,-1,-1,-1,-1
1,85,2,-1,-1,-1,-1,-1
1,65,2,-1,-1,-1,-1,-1
1,53,2,1,3,-1,-1,1
1,62,2,1,2,1,3,3
1,34,2,1,2,1,3,3
1,9,2,1,2,1,3,3
1,6,2,1,2,1,3,3
1,6,2,1,2,1,3,3
1,5,1,1,2,1,3,3
1,-1,-1,-1,-1,-1,-1,-1
1,26,1,2,-1,-1,-1,1
1,30,2,2,-1,-1,-1,1
1,0,2,2,-1,-1,-1,1
1,2,2,2,-1,-1,-1,1
1,32,1,-1,-1,-1,-1,-1
1,32,2,-1,-1,-1,-1,-1
1,7,1,-1,-1,-1,-1,-1
1,4,2,-1,-1,-1,-1,-1
1,57,2,-1,-1,-1,-1,-1
1,41,1,-1,-1,-1,-1,-1
1,17,2,-1,-1,-1,-1,-1
1,45,2,2,-1,-1,-1,1
1,48,1,2,-1,-1,-1,1
1,18,1,2,-1,-1,-1,1
1,12,1,2,-1,-1,-1,1
1,85,2,1,3,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1
1,34,2,2,-1,-1,-1,1
1,37,1,2,-1,-1,-1,1
1,16,1,2,-1,-1,-1,1
1,14,2,2,-1,-1,-1,1
1,6,2,2,-1,-1,-1,1
1,28,2,2,3,2,-1,2
1,67,2,2,3,2,-1,2
1,3,2,2,3,2,-1,2
1,1,2,2,3,2,-1,2
1,-1,-1,-1,-1,-1,-1,-1
1,45,2,1,3,-1,-1,1
1,5,2,1,3,-1,-1,1
1,19,1,1,3,-1,-1,1
1,45,2,2,-1,-1,-1,1
1,17,1,2,-1,-1,-1,1
1,35,1,2,-1,-1,-1,1
1,55,1,2,-1,-1,-1,1
1,52,2,2,-1,-1,-1,1
1,22,2,-1,-1,-1,-1,-1
1,66,2,2,-1,-1,-1,1
1,5,1,2,-1,-1,-1,1
1,6,2,2,-1,-1,-1,1
1,58,1,-1,-1,-1,-1,-1
1,44,1,-1,-1,-1,-1,-1
1,40,2,-1,-1,-1,-1,-1
1,17,1,-1,-1,-1,-1,-1
1,12,1,-1,-1,-1,-1,-1
1,8,1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,59,1,-1,-1,-1,-1,-1
1,71,1,-1,-1,-1,-1,-1
1,55,2,-1,-1,-1,-1,-1
1,57,1,-1,-1,-1,-1,-1
1,19,2,1,3,-1,-1,1
1,22,2,1,3,-1,-1,1
1,63,2,-1,-1,-1,-1,-1
1,80,2,-1,-1,-1,-1,-1
1,51,2,-1,-1,-1,-1,-1
1,53,2,2,-1,-1,-1,1
1,58,1,2,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1
1,64,1,2,3,-1,-1,1
1,60,2,2,3,-1,-1,1
1,67,1,-1,-1,-1,-1,-1
1,68,2,-1,-1,-1,-1,-1
1,76,2,2,-1,-1,-1,1
1,75,1,2,-1,-1,-1,1
1,33,2,2,-1,-1,-1,1
1,31,1,2,-1,-1,-1,1
1,63,2,-1,-1,-1,-1,-1
1,27,1,-1,-1,-1,-1,-1
1,80,1,2,-1,-1,-1,1
1,79,2,2,-1,-1,-1,1
1,80,1,2,-1,-1,-1,1
1,55,1,2,-1,-1,-1,1
1,56,2,2,-1,-1,-1,1
1,26,2,2,-1,-1,-1,1
1,33,2,-1,-1,-1,-1,-1
1,50,1,-1,-1,-1,-1,-1
1,51,2,-1,-1,-1,-1,-1
1,72,1,-1,-1,-1,-1,-1
1,71,2,-1,-1,-1,-1,-1
1,27,2,-1,-1,-1,-1,-1
1,12,2,-1,-1,-1,-1,-1
1,4,1,-1,-1,-1,-1,-1
1,2,2,-1,-1,-1,-1,-1
1,1,1,-1,-1,-1,-1,-1
1,27,1,-1,-1,-1,-1,-1
1,22,1,-1,-1,-1,-1,-1
1,21,2,2,-1,-1,-1,1
1,65,2,2,-1,-1,-1,1
1,18,1,2,-1,-1,-1,1
1,38,1,-1,-1,-1,-1,-1
1,34,2,-1,-1,-1,-1,-1
1,7,1,-1,-1,-1,-1,-1
1,29,2,-1,-1,-1,-1,-1
1,27,1,-1,-1,-1,-1,-1
1,7,2,-1,-1,-1,-1,-1
1,3,2,-1,-1,-1,-1,-1
1,3,2,-1,-1,-1,-1,-1
1,40,1,2,-1,-1,-1,1
1,40,2,-1,-1,-1,-1,-1
1,41,1,2,-1,-1,-1,1
1,40,1,2,-1,-1,-1,1
1,13,1,2,-1,-1,-1,1
1,9,1,2,-1,-1,-1,1
1,8,1,2,-1,-1,-1,1
1,17,1,-1,-1,-1,-1,-1
1,51,1,-1,-1,-1,-1,-1
1,42,2,-1,-1,-1,-1,-1
1,42,2,-1,-1,-1,-1,-1
1,80,1,-1,-1,-1,-1,-1
1,12,1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,69,1,2,-1,-1,-1,1
1,64,2,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
9,51,2,-1,-1,-1,-1,-1
9,53,1,-1,-1,-1,-1,-1
9,21,2,-1,-1,-1,-1,-1
9,18,2,-1,-1,-1,-1,-1
9,9,2,-1,-1,-1,-1,-1
9,48,2,2,-1,-1,-1,1
9,48,1,2,-1,-1,-1,1
9,15,2,2,-1,-1,-1,1
9,12,2,2,-1,-1,-1,1
9,56,2,2,-1,-1,-1,1
9,40,2,1,3,-1,-1,1
9,39,1,1,3,-1,-1,1
9,14,1,1,3,-1,-1,1
9,9,1,1,3,-1,-1,1
9,59,1,2,-1,-1,-1,1
9,57,2,2,-1,-1,-1,1
9,85,2,2,-1,-1,-1,1
9,66,1,2,-1,-1,-1,1
9,34,1,2,-1,-1,-1,1
9,27,2,2,-1,-1,-1,1
9,64,2,2,-1,-1,-1,1
9,46,2,-1,-1,-1,-1,-1
9,62,1,2,-1,-1,-1,1
9,74,1,2,-1,-1,-1,1
9,75,1,2,-1,-1,-1,1
9,72,2,2,-1,-1,-1,1
9,53,2,2,-1,-1,-1,1
9,33,2,2,-1,-1,-1,1
9,62,2,2,3,-1,-1,1
9,79,1,2,3,-1,-1,1
9,67,2,2,-1,-1,-1,1
9,69,1,2,-1,-1,-1,1
9,17,1,-1,-1,-1,-1,-1
9,35,2,-1,-1,-1,-1,-1
9,17,1,-1,-1,-1,-1,-1
9,43,1,-1,-1,-1,-1,-1
9,42,2,-1,-1,-1,-1,-1
9,45,2,2,-1,-1,-1,1
9,45,1,2,-1,-1,-1,1
9,15,1,2,-1,-1,-1,1
9,73,1,-1,-1,-1,-1,-1
9,67,2,-1,-1,-1,-1,-1
9,50,1,-1,-1,-1,-1,-1
9,50,2,-1,-1,-1,-1,-1
9,21,1,-1,-1,-1,-1,-1
9,36,2,1,3,2,-1,1
9,40,1,1,3,2,-1,1
9,8,2,1,3,2,-1,1
9,9,2,1,3,2,-1,1
9,10,1,1,3,2,-1,1
9,12,1,1,3,2,-1,1
9,71,2,1,1,2,-1,3
9,62,2,-1,-1,-1,-1,-1
9,26,2,2,-1,-1,-1,1
9,27,1,2,-1,-1,-1,1
9,59,2,-1,-1,-1,-1,-1
9,53,1,-1,-1,-1,-1,-1
9,80,1,2,-1,-1,-1,1
9,80,2,2,-1,-1,-1,1
9,36,1,2,-1,-1,-1,1
9,22,1,-1,-1,-1,-1,-1
9,51,1,-1,-1,-1,-1,-1
9,53,2,-1,-1,-1,-1,-1
9,77,2,-1,-1,-1,-1,-1
9,70,1,1,3,-1,-1,1
9,-1,-1,-1,-1,-1,-1,-1
9,46,2,2,-1,-1,-1,1
9,85,2,-1,-1,-1,-1,-1
9,76,2,1,3,-1,-1,1
9,79,1,1,3,-1,-1,1
9,80,2,2,-1,-1,-1,1
9,74,2,2,-1,-1,-1,1
9,77,1,2,-1,-1,-1,1
9,29,2,1,3,-1,-1,1
9,49,1,1,3,-1,-1,1
9,9,1,1,3,-1,-1,1
9,0,1,1,3,-1,-1,1
9,31,2,2,-1,-1,-1,1
9,37,1,2,-1,-1,-1,1
9,67,2,-1,-1,-1,-1,-1
9,65,1,2,-1,-1,-1,1
9,56,2,2,-1,-1,-1,1
9,15,2,2,-1,-1,-1,1
9,59,1,-1,-1,-1,-1,-1
9,-1,-1,-1,-1,-1,-1,-1
9,53,1,2,3,-1,-1,1
9,44,2,2,3,-1,-1,1
9,-1,-1,-1,-1,-1,-1,-1
9,56,1,1,3,2,-1,1
9,53,2,1,3,2,-1,1
9,21,2,1,3,2,-1,1
9,29,2,1,3,2,-1,1
9,19,1,1,3,2,-1,1
9,-1,-1,-1,-1,-1,-1,-1
9,31,1,2,-1,-1,-1,1
9,27,2,2,-1,-1,-1,1
9,85,2,2,-1,-1,-1,1
9,66,2,2,-1,-1,-1,1
9,53,1,2,-1,-1,-1,1
9,45,1,2,-1,-1,-1,1
9,48,2,2,-1,-1,-1,1
9,20,2,2,-1,-1,-1,1
9,55,1,2,-1,-1,-1,1
9,52,2,2,-1,-1,-1,1
9,23,1,2,-1,-1,-1,1
9,20,2,2,-1,-1,-1,1
9,16,2,2,-1,-1,-1,1
9,73,1,2,-1,-1,-1,1
9,69,2,2,-1,-1,-1,1
9,29,2,2,3,-1,-1,1
9,30,1,2,3,-1,-1,1
9,27,1,2,-1,-1,-1,1
9,25,2,2,-1,-1,-1,1
9,56,2,2,3,2,-1,1
9,64,1,2,3,2,-1,1
9,-1,-1,-1,-1,-1,-1,-1
9,58,1,2,-1,-1,-1,1
9,65,2,2,-1,-1,-1,1
9,63,1,-1,-1,-1,-1,-1
9,63,2,-1,-1,-1,-1,-1
9,35,1,-1,-1,-1,-1,-1
9,58,2,-1,-1,-1,-1,-1
9,53,1,-1,-1,-1,-1,-1
9,73,1,2,3,-1,-1,1
9,64,2,2,3,-1,-1,1
9,-1,-1,-1,-1,-1,-1,-1
9,-1,-1,-1,-1,-1,-1,-1
9,36,2,-1,-1,-1,-1,-1
9,26,2,2,-1,-1,-1,1
9,2,1,2,-1,-1,-1,1
9,61,1,1,3,-1,-1,1
9,53,2,1,3,-1,-1,1
9,18,2,1,3,-1,-1,1
9,16,2,1,3,-1,-1,1
9,13,1,1,3,-1,-1,1
9,70,1,-1,-1,-1,-1,-1
9,67,2,-1,-1,-1,-1,-1
9,49,2,-1,-1,-1,-1,-1
9,52,1,-1,-1,-1,-1,-1
9,25,2,-1,-1,-1,-1,-1
9,21,2,-1,-1,-1,-1,-1
9,37,1,-1,-1,-1,-1,-1
9,30,2,-1,-1,-1,-1,-1
9,33,2,2,-1,-1,-1,1
9,36,1,2,-1,-1,-1,1
9,14,2,2,-1,-1,-1,1
9,10,2,2,-1,-1,-1,1
9,10,2,2,-1,-1,-1,1
9,8,1,2,-1,-1,-1,1
9,4,2,2,-1,-1,-1,1
10,85,1,-1,-1,-1,-1,-1
10,66,2,1,3,-1,-1,1
10,80,2,1,3,-1,-1,1
10,42,2,1,3,-1,-1,1
10,13,1,1,3,-1,-1,1
10,8,2,1,3,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1
10,52,2,2,-1,-1,-1,1
10,63,1,2,-1,-1,-1,1
10,22,2,2,-1,-1,-1,1
10,19,1,2,-1,-1,-1,1
10,54,2,1,3,2,-1,2
10,50,1,1,3,2,-1,2
10,15,1,1,3,2,-1,2
10,13,2,1,3,2,-1,2
10,-1,-1,-1,-1,-1,-1,-1
10,71,2,1,1,2,-1,2
10,85,1,1,3,-1,-1,1
10,80,2,1,3,-1,-1,1
10,63,2,-1,-1,-1,-1,-1
10,59,1,-1,-1,-1,-1,-1
10,36,2,2,-1,-1,-1,1
10,37,1,2,-1,-1,-1,1
10,6,2,2,-1,-1,-1,1
10,0,1,2,-1,-1,-1,1
10,85,2,1,3,-1,-1,1
10,85,1,1,3,-1,-1,1
10,52,1,2,-1,-1,-1,1
10,40,2,2,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1
10,59,1,-1,-1,-1,-1,-1
10,58,2,-1,-1,-1,-1,-1
10,26,1,-1,-1,-1,-1,-1
10,74,1,2,-1,-1,-1,1
10,73,2,2,-1,-1,-1,1
10,33,1,-1,-1,-1,-1,-1
10,23,1,1,3,-1,-1,1
10,51,2,1,3,-1,-1,1
10,12,1,1,3,-1,-1,1
10,61,2,-1,-1,-1,-1,-1
10,62,1,-1,-1,-1,-1,-1
10,85,2,-1,-1,-1,-1,-1
10,58,2,-1,-1,-1,-1,-1
10,38,2,-1,-1,-1,-1,-1
10,17,2,-1,-1,-1,-1,-1
10,77,2,2,-1,-1,-1,1
10,80,1,2,-1,-1,-1,1
10,29,2,-1,-1,-1,-1,-1
10,6,1,-1,-1,-1,-1,-1
10,1,1,-1,-1,-1,-1,-1
10,68,2,2,3,-1,-1,1
10,67,1,2,3,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1
10,85,1,2,-1,-1,-1,1
10,74,2,2,-1,-1,-1,1
10,31,1,-1,-1,-1,-1,-1
10,59,2,-1,-1,-1,-1,-1
10,62,1,-1,-1,-1,-1,-1
10,35,2,2,-1,-1,-1,1
10,68,1,1,3,-1,-1,1
10,60,2,1,3,-1,-1,1
10,80,2,2,-1,-1,-1,1
10,66,1,2,-1,-1,-1,1
10,63,2,2,-1,-1,-1,1
10,80,2,2,-1,-1,-1,1
10,80,1,2,-1,-1,-1,1
10,61,2,2,-1,-1,-1,1
10,62,1,2,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,58,2,1,3,-1,-1,1
10,54,1,1,3,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,41,2,1,3,-1,-1,1
10,42,1,1,3,-1,-1,1
10,17,2,1,3,-1,-1,1
10,14,1,1,3,-1,-1,1
10,9,2,1,3,-1,-1,1
10,2,1,1,3,-1,-1,1
10,77,1,2,-1,-1,-1,1
10,77,2,2,-1,-1,-1,1
10,37,1,2,-1,-1,-1,1
10,37,2,2,-1,-1,-1,1
10,7,1,2,-1,-1,-1,1
10,7,2,2,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,46,2,1,3,-1,-1,1
10,20,1,1,3,-1,-1,1
10,14,1,1,3,-1,-1,1
10,8,1,1,3,-1,-1,1
10,50,2,2,2,2,-1,2
10,51,1,2,2,2,-1,2
10,13,2,2,2,2,-1,2
10,40,2,-1,-1,-1,-1,-1
10,8,1,-1,-1,-1,-1,-1
10,31,2,-1,-1,-1,-1,-1
10,34,2,-1,-1,-1,-1,-1
10,58,2,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,67,1,2,-1,-1,-1,1
10,63,1,2,-1,-1,-1,1
10,56,2,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1
10,59,1,1,3,2,-1,2
10,-1,-1,-1,-1,-1,-1,-1
10,59,2,2,-1,-1,-1,1
11,58,2,-1,-1,-1,-1,-1
11,35,2,1,-9,-1,-1,-9
11,31,2,1,-9,-9,-1,-9
11,24,1,-1,-1,-1,-1,-1
11,26,1,-1,-1,-1,-1,-1
11,26,1,-1,-1,-1,-1,-1
11,25,2,-1,-1,-1,-1,-1
11,61,1,-1,-1,-1,-1,-1
11,52,2,-1,-1,-1,-1,-1
11,73,1,-1,-1,-1,-1,-1
11,17,1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,33,1,1,2,2,-1,2
11,26,2,2,-1,-1,-1,1
11,24,2,2,-1,-1,-1,1
11,28,2,2,-1,-1,-1,1
11,30,1,2,-1,-1,-1,1
11,76,2,2,-1,-1,-1,1
11,80,1,2,-1,-1,-1,1
11,69,1,2,3,-1,-1,1
11,47,2,1,3,2,-1,2
11,28,1,2,3,-1,-1,1
11,31,1,-1,-1,-1,-1,-1
11,38,1,-1,-1,-1,-1,-1
11,36,2,-1,-1,-1,-1,-1
11,37,1,-1,-1,-1,-1,-1
11,46,2,2,3,-1,-1,1
11,21,2,2,3,-1,-1,1
11,18,1,2,3,-1,-1,1
11,11,2,2,3,-1,-1,1
11,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,29,1,2,-1,-1,-1,1
11,10,1,2,-1,-1,-1,1
11,7,1,2,-1,-1,-1,1
11,65,1,2,-1,-1,-1,1
11,68,2,2,-1,-1,-1,1
11,51,1,2,-1,-1,-1,1
11,42,2,2,-1,-1,-1,1
11,45,1,2,-1,-1,-1,1
11,10,2,2,-1,-1,-1,1
11,65,1,2,-1,-1,-1,1
11,46,1,2,-1,-1,-1,1
11,40,2,2,-1,-1,-1,1
11,5,2,2,-1,-1,-1,1
11,2,2,2,-1,-1,-1,1
11,33,2,2,-1,-1,-1,1
11,27,2,2,-1,-1,-1,1
11,33,1,2,-1,-1,-1,1
11,31,1,2,-1,-1,-1,1
11,27,1,2,-1,-1,-1,1
11,30,2,2,3,-1,-1,1
11,-1,-1,-1,-1,-1,-1,-1
11,25,2,2,-1,-1,-1,1
11,24,2,2,-1,-1,-1,1
11,24,2,2,-1,-1,-1,1
11,71,2,2,-1,-1,-1,1
11,-1,-1,-1,-1,-1,-1,-1
11,50,1,2,-1,-1,-1,1
11,-1,-1,-1,-1,-1,-1,-1
11,50,2,2,3,-1,-1,1
11,61,1,1,3,2,-1,1
11,37,2,2,-1,-1,-1,1
11,29,1,2,-1,-1,-1,1
11,50,1,-1,-1,-1,-1,-1
11,37,2,-1,-1,-1,-1,-1
11,6,1,-1,-1,-1,-1,-1
11,41,1,2,-1,-1,-1,1
11,37,1,2,-1,-1,-1,1
11,-1,-1,-1,-1,-1,-1,-1
11,38,2,2,1,2,-1,3
11,39,1,2,1,2,-1,3
11,11,1,2,1,2,-1,3
11,9,2,2,1,2,-1,3
11,2,1,2,1,2,-1,3
11,0,2,2,1,2,-1,3
11,77,1,2,-1,-1,-1,1
11,80,2,-1,-1,-1,-1,-1
11,60,1,-1,-1,-1,-1,-1
11,57,2,1,2,1,2,3
11,80,2,1,2,1,2,3
11,71,1,2,2,2,-1,2
11,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,70,2,1,3,-1,-1,1
11,42,2,2,-1,-1,-1,1
12,80,2,-1,-1,-1,-1,-1
12,69,1,-1,-1,-1,-1,-1
12,59,2,-1,-1,-1,-1,-1
